API_Number,Entity_Name,Well_Name,Well_Number,State,County,Section,Township,Range,PBH_Section,PBH_Township,PBH_Range,Formation_Name,Formation_Depth,Total_Depth,Measured_Total_Depth,True_Vertical_Depth,Well_Type,Well_Status,Permit_Type,Well_Class,Surf_Long_X,Surf_Lat_Y,Proposed_Bottom_Hole_Long_X,Proposed_Bottom_Hole_Lat_Y
35037295250000,LITTLE RIVER ENERGY COMPANY,EDD,1,OK,CREEK,6.0,17N,07E,,,,WILCOX 2,2950.0,3100.0,0.0,0.0,,ND,ITD,O&G,-96.607,35.9881944444,0.0,0.0
35037295250000,LITTLE RIVER ENERGY COMPANY,EDD,1,OK,CREEK,6.0,17N,07E,,,,OSWEGO,2375.0,3100.0,0.0,0.0,,ND,ITD,O&G,-96.607,35.9881944444,0.0,0.0
35037295250000,LITTLE RIVER ENERGY COMPANY,EDD,1,OK,CREEK,6.0,17N,07E,,,,PRUE,2425.0,3100.0,0.0,0.0,,ND,ITD,O&G,-96.607,35.9881944444,0.0,0.0
35037295250000,LITTLE RIVER ENERGY COMPANY,EDD,1,OK,CREEK,6.0,17N,07E,,,,RED FORK,2675.0,3100.0,0.0,0.0,,ND,ITD,O&G,-96.607,35.9881944444,0.0,0.0
35037295250000,LITTLE RIVER ENERGY COMPANY,EDD,1,OK,CREEK,6.0,17N,07E,,,,SKINNER,2525.0,3100.0,0.0,0.0,,ND,ITD,O&G,-96.607,35.9881944444,0.0,0.0
35037295250000,LITTLE RIVER ENERGY COMPANY,EDD,1,OK,CREEK,6.0,17N,07E,,,,CLEVELAND (JONES),1850.0,3100.0,0.0,0.0,,ND,ITD,O&G,-96.607,35.9881944444,0.0,0.0
35037295340003,ENERGY SUPPORT SERVICES LLC,LINDEN,1H,OK,CREEK,6.0,16N,10E,6.0,16N,10E,MISSISSIPPIAN,3121.0,6800.0,6800.0,3121.0,OIL,AC,ITD,O&G,-96.296402,35.88661,0.0,0.0
35037295430000,RUSH CREEK OPERATING LLC,RCR NEWBY,27-6,OK,CREEK,27.0,15N,09E,27.0,15N,09E,CALVIN,1800.0,2600.0,0.0,0.0,OIL,ND,ITD,O&G,-96.338922,35.741704,0.0,0.0
35037295430000,RUSH CREEK OPERATING LLC,RCR NEWBY,27-6,OK,CREEK,27.0,15N,09E,27.0,15N,09E,PRUE,2200.0,2600.0,0.0,0.0,OIL,ND,ITD,O&G,-96.338922,35.741704,0.0,0.0
35037295430000,RUSH CREEK OPERATING LLC,RCR NEWBY,27-6,OK,CREEK,27.0,15N,09E,27.0,15N,09E,RED FORK,2450.0,2600.0,0.0,0.0,OIL,ND,ITD,O&G,-96.338922,35.741704,0.0,0.0
35037295430000,RUSH CREEK OPERATING LLC,RCR NEWBY,27-6,OK,CREEK,27.0,15N,09E,27.0,15N,09E,SKINNER,2300.0,2600.0,0.0,0.0,OIL,ND,ITD,O&G,-96.338922,35.741704,0.0,0.0
35039000010000,NADEL AND GUSSMAN LLC,ILLY,1-34-27XH,OK,,,,,,,,,,10740.0,0.0,0.0,OG,AC,ITD,OG,,,0.0,0.0
35039000040000,ARNOLD OIL PROPERTIES LLC,AGAN 22-15,1H,OK,,,,,,,,,,12195.0,0.0,0.0,OG,ND,ITD,OG,,,0.0,0.0
35039000050000,ARNOLD OIL PROPERTIES LLC,AGAN 26-35,1H,OK,,,,,,,,,,12195.0,0.0,0.0,OG,ND,ITD,OG,,,0.0,0.0
35039000180000,TAMWORTH RESOURCES LLC,Leslie Comer,1514 4H 36X,OK,,,,,,,,,,14065.0,0.0,0.0,OG,ND,ITD,OG,,,0.0,0.0
35039000200000,TAMWORTH RESOURCES LLC,Leslie Comer,1514 5H 36X,OK,,,,,,,,,,13178.0,0.0,0.0,OG,ND,ITD,OG,,,0.0,0.0
35039000210000,MEWBOURNE OIL COMPANY,Ambassador Inn 19-31 DM,1H,OK,,,,,,,,,,10854.0,0.0,0.0,OG,ND,ITD,OG,,,0.0,0.0
35039000220000,TAMWORTH RESOURCES LLC,Payne 1414,4H-12X-WF,OK,,,,,,,,,,14460.0,0.0,0.0,OG,ND,ITD,OG,,,0.0,0.0
35039000260000,TAMWORTH RESOURCES LLC,Payne 1414,5H-12X-MS,OK,,,,,,,,,,13631.0,0.0,0.0,OG,ND,ITD,OG,,,0.0,0.0
35039000280000,DEVON ENERGY PRODUCTION COMPANY LP,Mallard 26_35-14N-20W,2HX,OK,,26.0,35.0N,20.0W,,,,,,11457.0,0.0,0.0,OG,ND,ITD,OG,,,0.0,0.0
35039000330000,DEVON ENERGY PRODUCTION COMPANY LP,Mallard 26_35-14N-20W,3HX,OK,,26.0,35.0N,20.0W,,,,,,11457.0,0.0,0.0,OG,ND,ITD,OG,,,0.0,0.0
35039000360000,NADEL AND GUSSMAN LLC,Peregrine,1-5-8XH,OK,,,,,,,,,,11730.0,0.0,0.0,OG,AC,ITD,OG,,,0.0,0.0
35039000390000,NADEL AND GUSSMAN LLC,Caracara,1-32-29XH,OK,,,,,,,,,,11400.0,0.0,0.0,OG,AC,ITD,OG,,,0.0,0.0
35039000420000,DEVON ENERGY PRODUCTION COMPANY LP,Cayuga 27_34-14N-20W,2HX,OK,,27.0,34.0N,20.0W,,,,,,11500.0,0.0,0.0,OG,ND,ITD,OG,,,0.0,0.0
35039000450000,DEVON ENERGY PRODUCTION COMPANY LP,Cayuga 27_34-14N-20W,3HX,OK,,27.0,34.0N,20.0W,,,,,,11500.0,0.0,0.0,OG,ND,ITD,OG,,,0.0,0.0
35039000460000,MEWBOURNE OIL COMPANY,Kate 1-12 DM,1H,OK,,,,,,,,,,11249.0,0.0,0.0,OG,ND,ITD,OG,,,0.0,0.0
35039000470000,MEWBOURNE OIL COMPANY,Hatcher Farms 36-25 MD,2H,OK,,,,,,,,,,10635.0,0.0,0.0,OG,ND,ITD,OG,,,0.0,0.0
35039219480001,PRIDE ENERGY COMPANY,GOWDY,1-22,OK,CUSTER,22.0,13N,20W,22.0,13N,20W,DES MOINES UP,12162.0,13740.0,0.0,0.0,GAS,AC,ITD,O&G,-99.312386117,35.586079124,0.0,0.0
35039223850001,CONTINENTAL RESOURCES INC,JENNA,1-21H,OK,CUSTER,21.0,15N,15W,21.0,15N,15W,SPRINGER,11856.0,18000.0,18000.0,14572.0,NT,ND,ITD,O&G,-98.795521,35.755205,-98.794867879,35.765241751
35039223850001,CONTINENTAL RESOURCES INC,JENNA,1-21H,OK,CUSTER,21.0,15N,15W,21.0,15N,15W,MORROW,11250.0,18000.0,18000.0,14572.0,NT,ND,ITD,O&G,-98.795521,35.755205,-98.794867879,35.765241751
35039223850001,CONTINENTAL RESOURCES INC,JENNA,1-21H,OK,CUSTER,21.0,15N,15W,21.0,15N,15W,ATOKA,10650.0,18000.0,18000.0,14572.0,NT,ND,ITD,O&G,-98.795521,35.755205,-98.794867879,35.765241751
35039223850001,CONTINENTAL RESOURCES INC,JENNA,1-21H,OK,CUSTER,21.0,15N,15W,21.0,15N,15W,CHEROKEE,10063.0,18000.0,18000.0,14572.0,NT,ND,ITD,O&G,-98.795521,35.755205,-98.794867879,35.765241751
35039223850001,CONTINENTAL RESOURCES INC,JENNA,1-21H,OK,CUSTER,21.0,15N,15W,21.0,15N,15W,OSWEGO,10003.0,18000.0,18000.0,14572.0,NT,ND,ITD,O&G,-98.795521,35.755205,-98.794867879,35.765241751
35039223850001,CONTINENTAL RESOURCES INC,JENNA,1-21H,OK,CUSTER,21.0,15N,15W,21.0,15N,15W,CHECKERBOARD,9332.0,18000.0,18000.0,14572.0,NT,ND,ITD,O&G,-98.795521,35.755205,-98.794867879,35.765241751
35039223850001,CONTINENTAL RESOURCES INC,JENNA,1-21H,OK,CUSTER,21.0,15N,15W,21.0,15N,15W,COTTAGE GROVE,8564.0,18000.0,18000.0,14572.0,NT,ND,ITD,O&G,-98.795521,35.755205,-98.794867879,35.765241751
35039223850001,CONTINENTAL RESOURCES INC,JENNA,1-21H,OK,CUSTER,21.0,15N,15W,21.0,15N,15W,CLEVELAND,9500.0,18000.0,18000.0,14572.0,NT,ND,ITD,O&G,-98.795521,35.755205,-98.794867879,35.765241751
35039223850001,CONTINENTAL RESOURCES INC,JENNA,1-21H,OK,CUSTER,21.0,15N,15W,21.0,15N,15W,HOGSHOOTER,8960.0,18000.0,18000.0,14572.0,NT,ND,ITD,O&G,-98.795521,35.755205,-98.794867879,35.765241751
35039223850001,CONTINENTAL RESOURCES INC,JENNA,1-21H,OK,CUSTER,21.0,15N,15W,21.0,15N,15W,TONKAWA LOW,7875.0,18000.0,18000.0,14572.0,NT,ND,ITD,O&G,-98.795521,35.755205,-98.794867879,35.765241751
35039226750000,VALIDUS ENERGY II MIDCON LLC,BUFFLEHEAD 1415-1819,1HM,OK,CUSTER,18.0,14N,15W,19.0,14N,15W,MISSISSIPPIAN,13500.0,24530.0,24530.0,13900.0,NT,ND,ITD,O&G,-98.83473,35.695097,-98.843266,35.667701
35039226760000,VALIDUS ENERGY II MIDCON LLC,BUFFLEHEAD 1415-1819,2HM,OK,CUSTER,18.0,14N,15W,19.0,14N,15W,MISSISSIPPIAN,13500.0,24530.0,24530.0,13900.0,NT,ND,ITD,O&G,-98.834731,35.695028,-98.836769,35.66767
"35039226770000 25106 ANTHEM ENERGY OPERATING (OKLAHOMA) LLC ""401 South Boston Avenue  Suite 400""  OK OK 74119 GARDNER #2-23/26H NT AC Surface MU -98.980861  CUSTER 26.0 14N 17W IM SW SE SW SE 294 S 1727 W -98.983007 35.68117 CUSTER 23.0 14N 17W IM NW NW NE E2 330 N 1100 W 10000 21900 11500 330 404RDFK RED FORK 11330.0 21900.0       ITD 0.0   DR MU 21900.0 525.0 No  Yes No 1718.0 390.0  0.0 0.0 No 0 0.0 No No No 00:00:00 2025-05-19 00:00:00 MCNMSTPH7 2025-05-16 09:54:00 rbdms 2025-06-04 14:10:00 0.0 244.0 https://public.occ.ok.gov/WebLink/Docview.aspx?id=17865806  O&G 2025-05-22 15:44:00 2026-11-22 15:44:00 00:00:00 00:00:00 Yes No No Stephen McNamara 9186886678.0  2025-05-16 00:00:00 Yes  No No No No WRA 2025-05-28 00:00:00 G34 No UC_WellSpot_tc3_1 False 12931 0 0  300000 200000 C 25000 7500 C Yes No No 0 0 0 No AP/TE DEPOSIT  No No No terrace",,,,,,,,,,,,,,,,,,,,,,,,
"35039226780000 25106 ANTHEM ENERGY OPERATING (OKLAHOMA) LLC ""401 South Boston Avenue  Suite 400""  OK OK 74119 GARDNER #1-23/26H NT AC Surface MU -98.980861  CUSTER 26.0 14N 17W IM SW SE SW SE 264 S 1727 W -98.973064 35.681141 CUSTER 23.0 14N 17W IM NE NE NW W2 330 N 1200 E 1000 21900 11330 330 404RDFK RED FORK 11330.0 21900.0       ITD 0.0   DR MU 21900.0 525.0 No  Yes No 1718.0 390.0  0.0 0.0 No 0 0.0 No No No 00:00:00 2025-05-19 00:00:00 MCNMSTPH7 2025-05-16 09:02:00 rbdms 2025-06-04 13:50:00 0.0 243.0 https://public.occ.ok.gov/WebLink/Docview.aspx?id=17865818  O&G 2025-05-22 15:43:00 2026-11-22 15:43:00 00:00:00 00:00:00 Yes No No Stephen McNamara 9186886678.0  2025-05-16 00:00:00 Yes  No No No No WRA 2025-05-27 00:00:00 G34 No UC_WellSpot_tc3_1 False 12712 0 0  300000 200000 C 25000 7500 C Yes No No 0 0 0 No AP/TE DEPOSIT  No No No terrace",,,,,,,,,,,,,,,,,,,,,,,,
35039226790000,BCE-MACH III LLC,HUTCHISON 7/18/19-14-14,2MH,OK,CUSTER,7.0,14N,14W,19.0,14N,14W,MISSISSIPPIAN LS CHESTER,12710.0,30010.0,30010.0,13960.0,NT,AC,ITD,O&G,-98.728415,35.710262,-98.727272,35.667907
35039226800000,VALIDUS ENERGY II MIDCON LLC,MERGANSER 1416 121324,1HM,OK,CUSTER,1.0,14N,16W,24.0,14N,16W,MISSISSIPPIAN,13100.0,29300.0,29300.0,13900.0,NT,ND,ITD,O&G,-98.853421,35.711729,-98.85896,35.867659
35039226810000,VALIDUS ENERGY II MIDCON LLC,MERGANSER 1416 121324,2HM,OK,CUSTER,1.0,14N,16W,24.0,14N,16W,MISSISSIPPIAN,13100.0,29300.0,29300.0,13900.0,NT,ND,ITD,O&G,-98.853421,35.711639,-98.851076,35.667685
35039226820000,MEWBOURNE OIL COMPANY,OMMEN 16/9 MD,1H,OK,CUSTER,21.0,15N,20W,9.0,15N,20W,CHEROKEE,11100.0,21473.0,21473.0,11500.0,NT,AC,ITD,O&G,-99.340354,35.768056,-99.337814,35.797418
35039226830000,MEWBOURNE OIL COMPANY,UNRUH 17/8 PA,1H,OK,CUSTER,21.0,15N,20W,8.0,15N,20W,CHEROKEE,10600.0,21455.0,21455.0,11000.0,NT,AC,ITD,O&G,-99.340354,35.768139,-99.343884,35.797382
35039226840000,MEWBOURNE OIL COMPANY,COW HILLS 20/29 AP,1H,OK,CUSTER,21.0,15N,20W,21.0,15N,20W,CHEROKEE,10800.0,20725.0,20725.0,11000.0,NT,AC,ITD,O&G,-99.340353,35.768221,-99.344188,35.741047
35039226840001,MEWBOURNE OIL COMPANY,COW HILLS 20/29 AP,1H,OK,CUSTER,21.0,15N,20W,29.0,15N,20W,CHEROKEE,10800.0,20725.0,20725.0,11000.0,,AC,ITD,O&G,-99.340353,35.768221,-99.344188,35.741047
35039226850000,MEWBOURNE OIL COMPANY,PATSY 19/18 MD,1H,OK,CUSTER,30.0,15N,19W,18.0,15N,19W,CHEROKEE,10700.0,21487.0,21487.0,10800.0,,AC,ITD,O&G,-99.264996,35.753371,-99.265196,35.782877
35039226860000,MEWBOURNE OIL COMPANY,WANDA 30/31 DM,1H,OK,CUSTER,30.0,15N,19W,31.0,15N,19W,CHEROKEE GP,11000.0,20691.0,20691.0,11000.0,,AC,ITD,O&G,-99.264861,35.75337,-99.265432,35.726089
35039226860000,MEWBOURNE OIL COMPANY,WANDA 30/31 DM,1H,OK,CUSTER,30.0,15N,19W,31.0,15N,19W,CHEROKEE,10800.0,20691.0,20691.0,11000.0,,AC,ITD,O&G,-99.264861,35.75337,-99.265432,35.726089
35043000060000,BCE-MACH III LLC,4-J FARMS 1918-16-17,1RFH,OK,,,,,,,,,,21160.0,0.0,0.0,OG,AC,ITD,OG,,,0.0,0.0
35043000240000,MEWBOURNE OIL COMPANY,Gore 2-11 AM Fee Com,1H,OK,,,,,,,,,,9965.0,0.0,0.0,OG,AC,ITD,OG,,,0.0,0.0
35043000580000,VALPOINT OPERATING LLC,COLE,1H-26,OK,,,,,,,,,,9736.0,0.0,0.0,OG,AC,ITD,OG,,,0.0,0.0
35043000630000,COMANCHE EXPLORATION CO LLC,NAUSS,5-1H,OK,,,,,,,,,,10422.0,0.0,0.0,OG,AC,ITD,OG,,,0.0,0.0
35043000820000,BCE-MACH III LLC,TROY 35_2-15-17,1RFH,OK,,35.0,2.0N,15.0W,,,,,,10462.0,0.0,0.0,OG,AC,ITD,OG,,,0.0,0.0
35043000830000,COMANCHE EXPLORATION CO LLC,ESTUS,10-3-1H,OK,,,,,,,,,,9420.0,0.0,0.0,OG,AC,ITD,OG,,,0.0,0.0
35043000840000,"EZEKIEL EXPLORATION, LLC",Mardis,1H,OK,,,,,,,,,,9941.0,0.0,0.0,OG,ND,ITD,OG,,,0.0,0.0
35043000850000,SANDRIDGE EXPLORATION & PRODUCTION LLC,ROBINSON TRUST 1820,1-16H9H,OK,,,,,,,,,,9525.0,0.0,0.0,OG,ND,ITD,OG,,,0.0,0.0
35043000860000,COMANCHE EXPLORATION CO LLC,SHANK,6-1H,OK,,,,,,,,,,9420.0,0.0,0.0,OG,ND,ITD,OG,,,0.0,0.0
35043231520002,KIRKPATRICK OIL COMPANY INC,ROBBINS,1-28H,OK,DEWEY,28.0,17N,14W,28.0,17N,14W,CHESTER,10073.0,16508.0,16640.0,11813.0,GAS,AC,ITD,O&G,-98.699397,35.913894,-98.698351799,35.92754228
35043231520002,KIRKPATRICK OIL COMPANY INC,ROBBINS,1-28H,OK,DEWEY,28.0,17N,14W,28.0,17N,14W,MORROW,9407.0,16508.0,16640.0,11813.0,GAS,AC,ITD,O&G,-98.699397,35.913894,-98.698351799,35.92754228
35043231960001,KIRKPATRICK OIL COMPANY INC,HATTER,1-33H,OK,,,,,,,,,,11774.0,0.0,0.0,OG,ND,ITD,OG,,,0.0,0.0
35043238100000,DERBY EXPLORATION LLC,PALACIOS,27-34-1XH,OK,DEWEY,27.0,18N,14W,34.0,18N,14W,WOODFORD,11110.0,21120.0,21120.0,11210.0,NT,ND,ITD,O&G,-98.67787849,36.01395554,-98.67440222,35.98567915
35043238100000,DERBY EXPLORATION LLC,PALACIOS,27-34-1XH,OK,DEWEY,27.0,18N,14W,34.0,18N,14W,MISSISSIPPIAN,9455.0,21120.0,21120.0,11210.0,NT,ND,ITD,O&G,-98.67787849,36.01395554,-98.67440222,35.98567915
35045000020000,ROCKIES RESOURCES HOLDINGS LLC,HELEN 0416,1CH,OK,,,,,,,,,,10511.0,0.0,0.0,OG,AC,ITD,OG,,,0.0,0.0
35045000080000,MEWBOURNE OIL COMPANY,ROBIN 7-6 MD FEE COM,2H,OK,,,,,,,,,,10285.0,0.0,0.0,OG,ND,ITD,OG,,,0.0,0.0
35045000620000,MEWBOURNE OIL COMPANY,Montgomery 18-19 DM,2H,OK,,,,,,,,,,10600.0,0.0,0.0,OG,ND,ITD,OG,,,0.0,0.0
35045000780000,MEWBOURNE OIL COMPANY,Ashland 1-13 AP Fee Com,2H,OK,,,,,,,,,,10750.0,0.0,0.0,OG,ND,ITD,OG,,,0.0,0.0
35045000790000,MEWBOURNE OIL COMPANY,Rex 20-32 DM,1H,OK,,,,,,,,,,10430.0,0.0,0.0,OG,ND,ITD,OG,,,0.0,0.0
35045000800000,MEWBOURNE OIL COMPANY,Gopher 6-18 AP,2H,OK,,,,,,,,,,10846.0,0.0,0.0,OG,ND,ITD,OG,,,0.0,0.0
"35045225630001 10027 ""LATIGO OIL & GAS  INC."" 5815 OKLAHOMA AVE  OK OK 73801 CANNON 3-20 NT ND Surface SH -99.7944833333  ELLIS 20.0 24N 24W IM SW NE NE SE 2250 S 2350 W 0.0 0.0 ELLIS 20.0 24N 24W IM SW NE NE SE 2250 S 2350 W 0 0 0 0 402MWSD MORROW SD 7850.0 8114.0       ITD 0.0   RC SH 8114.0 915.0 No  No No 2276.0 350.0  0.0 0.0 No 0 0.0 No No No 00:00:00 2025-05-20 00:00:00 G16 2025-05-20 12:50:00 G34 2025-05-23 10:11:00 0.0 235.0 https://public.occ.ok.gov/WebLink/Docview.aspx?id=17867145  O&G 2025-05-23 07:59:00 2026-11-23 07:59:00 00:00:00 00:00:00 Yes Yes No RYAN BARBY 5802561416.0  2025-05-19 00:00:00 No 2612308.0 No No No No WRA 2006-07-14 00:00:00 G34 No UC_WellSpot_tc4_4 False  0 0  0 0  0 0     0 0 0       ",,,,,,,,,,,,,,,,,,,,,,,,
"35045225630001 10027 ""LATIGO OIL & GAS  INC."" 5815 OKLAHOMA AVE  OK OK 73801 CANNON 3-20 NT ND Surface SH -99.7944833333  ELLIS 20.0 24N 24W IM SW NE NE SE 2250 S 2350 W 0.0 0.0 ELLIS 20.0 24N 24W IM SW NE NE SE 2250 S 2350 W 0 0 0 0 404OSWG OSWEGO 6750.0 8114.0       ITD 0.0   RC SH 8114.0 915.0 No  No No 2276.0 350.0  0.0 0.0 No 0 0.0 No No No 00:00:00 2025-05-20 00:00:00 G16 2025-05-20 12:50:00 G34 2025-05-23 10:11:00 0.0 235.0 https://public.occ.ok.gov/WebLink/Docview.aspx?id=17867145  O&G 2025-05-23 07:59:00 2026-11-23 07:59:00 00:00:00 00:00:00 Yes Yes No RYAN BARBY 5802561416.0  2025-05-19 00:00:00 No 2612308.0 No No No No WRA 2006-07-14 00:00:00 G34 No UC_WellSpot_tc4_4 False  0 0  0 0  0 0     0 0 0       ",,,,,,,,,,,,,,,,,,,,,,,,
35045239790000,MEWBOURNE OIL COMPANY,JACKS 3/34 OA,2H,OK,ELLIS,10.0,17N,24W,34.0,18N,24W,CHEROKEE,10200.0,20655.0,20655.0,10200.0,NT,AC,ITD,O&G,-99.743009,35.968964,-99.741852,35.99782
35045239790001,MEWBOURNE OIL COMPANY,JACKS 3/34 OA,2H,OK,ELLIS,10.0,17N,24W,34.0,18N,24W,CHEROKEE,10200.0,20655.0,20655.0,10200.0,NT,AC,ITD,O&G,-99.743009,35.968964,-99.741852,35.99782
35045239800000,MEWBOURNE OIL COMPANY,LAUREN 10/15 BO,2H,OK,ELLIS,10.0,17N,24W,15.0,17N,24W,CHEROKEE,10050.0,20220.0,20220.0,10400.0,NT,AC,ITD,O&G,-99.742874,35.968964,-99.743302,35.941384
35045239810000,MEWBOURNE OIL COMPANY,LOUISE 25/13 FC,2H,OK,ELLIS,25.0,17N,24W,13.0,17N,24W,CHEROKEE,10200.0,22927.0,22927.0,10200.0,NT,AC,ITD,O&G,-99.714477,35.919696,-99.714052,35.954621
35045239820000,MEWBOURNE OIL COMPANY,JAY 25/2 KP FEE COM,2H,OK,ELLIS,25.0,17N,24W,2.0,16N,24W,CHEROKEE,9200.0,23505.0,23505.0,10200.0,NT,AC,ITD,O&G,-99.714612,35.919696,-99.71199,35.883253
35047244430001,GILLILAND OIL AND GAS INC,ROBERT,1-35,OK,,,,,,,,,,,0.0,0.0,OG,ND,ITD,OG,,,0.0,0.0
35049000110000,VALIDUS ENERGY II MIDCON LLC,Bass,2HM,OK,,,,,,,,,,10388.0,0.0,0.0,OG,ND,ITD,OG,,,0.0,0.0
35049000190000,VALIDUS ENERGY II MIDCON LLC,Bass,3HW,OK,,,,,,,,,,10579.0,0.0,0.0,OG,ND,ITD,OG,,,0.0,0.0
35049000260000,BCE-MACH LLC,JOSH 1-4-33_1-33,2WH,OK,,1.0,4.0N,33.0W,,,,,,16000.0,0.0,0.0,OG,ND,ITD,OG,,,0.0,0.0
35049240600005,TRIAD ENERGY INC,WILKINS,1-27,OK,GARVIN,27.0,04N,03W,27.0,04N,03W,VIOLA,8850.0,9752.0,9752.0,9670.0,NT,ND,ITD,O&G,-97.502998,34.7885419,-97.504798,34.788585
35049254090000,CPRP SERVICES LLC,WHITNEY,0404 27-22-3HM,OK,GARVIN,27.0,04N,04W,22.0,04N,04W,WOODFORD,11096.0,19343.0,19343.0,10930.0,NT,ND,ITD,O&G,-97.60795,34.790972,-97.608578,34.81172
35049254090000,CPRP SERVICES LLC,WHITNEY,0404 27-22-3HM,OK,GARVIN,27.0,04N,04W,22.0,04N,04W,SYCAMORE,10824.0,19343.0,19343.0,10930.0,NT,ND,ITD,O&G,-97.60795,34.790972,-97.608578,34.81172
35049254100000,CPRP SERVICES LLC,WHITNEY,0404 27-22-4HW,OK,GARVIN,27.0,04N,04W,22.0,04N,04W,WOODFORD,11088.0,19903.0,19903.0,11080.0,NT,ND,ITD,O&G,-97.607905,34.790971,-97.604231,34.81171
35049254100000,CPRP SERVICES LLC,WHITNEY,0404 27-22-4HW,OK,GARVIN,27.0,04N,04W,22.0,04N,04W,SYCAMORE,10816.0,19903.0,19903.0,11080.0,NT,ND,ITD,O&G,-97.607905,34.790971,-97.604231,34.81171
35049254110000,CPRP SERVICES LLC,WHITNEY,0404 27-22-2HW,OK,GARVIN,27.0,04N,04W,22.0,04N,04W,WOODFORD,11189.0,19150.0,19150.0,11190.0,NT,ND,ITD,O&G,-97.607999,34.790972,-97.612842,34.811735
35049254110000,CPRP SERVICES LLC,WHITNEY,0404 27-22-2HW,OK,GARVIN,27.0,04N,04W,22.0,04N,04W,SYCAMORE,10917.0,19150.0,19150.0,11190.0,NT,ND,ITD,O&G,-97.607999,34.790972,-97.612842,34.811735
35049254900001,VALIDUS ENERGY II MIDCON LLC,WERTZ TRUST 0404 26-23,2MXH,OK,GARVIN,26.0,04N,04W,23.0,04N,04W,SYCAMORE,10103.0,19275.0,19275.0,10103.0,,,ITD,O&G,-97.589855,34.787224,-97.595246,34.811447
35049254900001,VALIDUS ENERGY II MIDCON LLC,WERTZ TRUST 0404 26-23,2MXH,OK,GARVIN,26.0,04N,04W,23.0,04N,04W,CANEY,10052.0,19275.0,19275.0,10103.0,,,ITD,O&G,-97.589855,34.787224,-97.595246,34.811447
35051000030000,BCE-MACH LLC,JESSUP 12_1-8-6,2MH,OK,,12.0,1.0N,8.0W,,,,,,10604.0,0.0,0.0,OG,ND,ITD,OG,,,0.0,0.0
35051000090000,BCE-MACH LLC,JESSUP 12_1-8-6,3WH,OK,,12.0,1.0N,8.0W,,,,,,10412.0,0.0,0.0,OG,ND,ITD,OG,,,0.0,0.0
35051000130000,CAMINO NATURAL RESOURCES LLC,Scarlett 0607,16-9-4-1WXH,OK,,,,,,,,,,16376.0,0.0,0.0,OG,ND,ITD,OG,,,0.0,0.0
35051000180000,CAMINO NATURAL RESOURCES LLC,Alabaster Caverns 0607,16-21-1WXH,OK,,,,,,,,,,17536.0,0.0,0.0,OG,ND,ITD,OG,,,0.0,0.0
35051000190000,VALIDUS ENERGY II MIDCON LLC,Greater Scaup 1006-332821,1HM,OK,,1006.0,33.0N,2821.0W,,,,,,8771.0,0.0,0.0,OG,ND,ITD,OG,,,0.0,0.0
35051000270000,CAMINO NATURAL RESOURCES LLC,GRANT 0607,24-25-2UXH,OK,,,,,,,,,,13850.0,0.0,0.0,OG,AC,ITD,OG,,,0.0,0.0
35051000300000,"ECKARD OPERATING, LLC",Wendy 19-30-8N-5W,2MH,OK,,19.0,30.0N,5.0W,,,,,,11410.0,0.0,0.0,OG,ND,ITD,OG,,,0.0,0.0
35051000400000,"ECKARD OPERATING, LLC",Wendy 19-30-8N-5W,3WH,OK,,19.0,30.0N,5.0W,,,,,,11569.0,0.0,0.0,OG,ND,ITD,OG,,,0.0,0.0
35051000460000,"ECKARD OPERATING, LLC",Wendy 19-30-8N-5W,4MH,OK,,19.0,30.0N,5.0W,,,,,,11495.0,0.0,0.0,OG,ND,ITD,OG,,,0.0,0.0
35051000540000,CONTINENTAL RESOURCES INC,OTT,2-24H,OK,,,,,,,,,,10403.0,0.0,0.0,OG,ND,ITD,OG,,,0.0,0.0
35051000630000,VALIDUS ENERGY II MIDCON LLC,Scaup 1006-2215,1HM,OK,,1006.0,22.0N,15.0W,,,,,,8402.0,0.0,0.0,OG,ND,ITD,OG,,,0.0,0.0
35051000730000,WARWICK-JUPITER LLC,Audra 0306 12-13-24,3WHX,OK,,,,,,,,,,14985.0,0.0,0.0,OG,ND,ITD,OG,,,0.0,0.0
35051001230000,WARWICK-JUPITER LLC,Audra 0306 12-13-24,1WHX,OK,,,,,,,,,,15695.0,0.0,0.0,OG,ND,ITD,OG,,,0.0,0.0
35051001350000,WARWICK-JUPITER LLC,Audra 0306 12-13-24,2WHX,OK,,,,,,,,,,15285.0,0.0,0.0,OG,ND,ITD,OG,,,0.0,0.0
35051001480000,VALIDUS ENERGY II MIDCON LLC,Scaup 1006-22273403,2HM,OK,,1006.0,22.0N,273403.0W,,,,,,9138.0,0.0,0.0,OG,ND,ITD,OG,,,0.0,0.0
35051223310001,EVOLUTION ENERGY LLC,Polk,1-34,OK,,,,,,,,,,1084.0,0.0,0.0,OG,ND,ITD,OG,,,0.0,0.0
35051249920000,CAMINO NATURAL RESOURCES LLC,BENNETT 0607,22-27-34-1MXH,OK,GRADY,22.0,06N,07W,34.0,06N,07W,WOODFORD,17046.0,27572.0,27572.0,17100.0,,,ITD,O&G,-97.91885355,34.97900997,-97.91850333,34.94982524
