id,post_url,post_date,author,state,county,section_township_range,operator,bonus_amount_text,bonus_per_acre,royalty_text,royalty_decimal,term_text,term_years,additional_terms,confidence,extracted_at,raw_content
206,https://www.mineralrightsforum.com/t/recent-inheritance-of-mineral-rights-in-wv/80574,2025-03-26T23:44:22Z,dome,west_virginia,"Marshall County",,,"$4,500 to $5,000",4750.0,18%,0.18,"",,,0.8,"2025-10-18 10:53:32","Welcome to the forum. Marshall County is a very rich mineral concern. My wife has interests there that are producing. You need to determine how many of the total 640 acres you actually own as net mineral acres. The landman should know this figure. Because the potential acreage is large I would seriously consider talking to an Oil & Gas attorney who can sort out much of the necessary information and then negotiate for you. Potentially this could yield a very large return. There are many particulars we could discuss such as royalty rates 18%, bonus amounts per net acre $4,500 to $5,000 and a no cost clause in a lease. What production company is the landman representing? See what the landman says and then maybe you can determine how to proceed. They always lowball on any first offer. Don’t let them rush you into a decision."
207,https://www.mineralrightsforum.com/t/recent-lease-offer-in-ward-county/79381,2025-03-27T18:40:54Z,Condor71,texas,"Ward County","Section 34-Block 34",Pioneer,"$5K per acre",5000.0,1/4,0.25,"3 years",3.0,,1.0,"2025-10-18 10:54:01","Tony I wanted to let you know that it turns out our minerals in Sec 34 Blk 34 were not HBP and we were able to negotiate a lease at $5K per acre for 3 years, 1/4 royalty with Pioneer."
208,https://www.mineralrightsforum.com/t/more-offers-new-permits-or-speculation/79698,2025-04-03T23:23:15Z,wb5hvh,new_mexico,"Lea County","Sections 22-27","Helmerich & Payne",$500/acre,500.0,20%,0.2,"3 years",3.0,,,"2025-10-18 10:54:13","I was just offered $500/acre bonus for just under 16 acres on a 3/2 with 20%.  Based on what I’m seeing here this offer is a bit low."
209,https://www.mineralrightsforum.com/t/more-offers-new-permits-or-speculation/79698,2025-04-03T23:45:26Z,Donald_Skotty,new_mexico,"Lea County","Sections 22-27","Helmerich & Payne","$1000/ acre",1000.0,25%,0.25,"no 2 year option",2.0,,,"2025-10-18 10:54:15","You have a lot to counter with. 25% royalty, $1000/ acre (and accept something in between), and no 2 year option."
210,https://www.mineralrightsforum.com/t/more-offers-new-permits-or-speculation/79698,2025-04-08T13:41:04Z,LeeAnn,new_mexico,"Lea County","Sections 22-27","Helmerich & Payne",$400/acre,400.0,20%,0.2,,,,1.0,"2025-10-18 10:54:19","We just received an offer at 400 and 20% in section 29 T15S R37. This is Matador who made the offer. The last lease we signed about 8 years ago was 600 and 25%. We are considering our counter offer. Our family owns 100% of 80 acres in that section."
211,https://www.mineralrightsforum.com/t/more-offers-new-permits-or-speculation/79698,2025-04-08T13:41:04Z,LeeAnn,new_mexico,"Lea County","Sections 22-27","Helmerich & Payne",$600/acre,600.0,25%,0.25,,,,0.8,"2025-10-18 10:54:19","We just received an offer at 400 and 20% in section 29 T15S R37. This is Matador who made the offer. The last lease we signed about 8 years ago was 600 and 25%. We are considering our counter offer. Our family owns 100% of 80 acres in that section."
212,https://www.mineralrightsforum.com/t/flat-fee-lease-bonus/80104,2025-02-27T10:43:57Z,user9,west_virginia,"Wetzel County",,,"$5k per net acres",5000.0,18%,0.18,"",,,,"2025-10-18 10:54:57","Thank you! Love the table! I recently signed another agreement for $5k per net acres for just under 0.5 acres net with 18% royalties in Wetzel."
213,https://www.mineralrightsforum.com/t/lease-offer-from-capstone-land-company/79844,2025-02-12T01:43:45Z,BCFD36,oklahoma,"Cleveland County","Section 10-07N-02W","Capstone Land Company",$350/acre,350.0,3/16,0.1875,"3 years",3.0,,1.0,"2025-10-18 10:55:03","I received a lease offer from Capstone Land Company in Cleveland County, Section 10 07N 02W NW/4 NE/4. $350/acre bonus, 3 year lease and a 3/16 royalty in case of any production."
214,https://www.mineralrightsforum.com/t/new-offer-to-purchase-or-lease-minerals/78913,2025-01-20T00:25:36Z,Carl_Alexander,new_mexico,"Lea County","Sec. 23 - 15S - 36E",Ace,"$400 per acre",400.0,20%,0.2,"3 years",3.0,,1.0,"2025-10-18 10:55:17","Luke, we received an offer to lease from Ace recently on Township 16S Range 37E Section 7, which is in the same area as your offer.  What have you done or heard from them since your post?  They are offering $400 per acre bonus and 20% royalty for three years, with 2 year extension option with 100% of original bonus.  Not sure how good these terms are.  I think there is some activity in this area, but not sure of that.  Perhaps, NMollboy can confirm."
215,https://www.mineralrightsforum.com/t/wishgard-llc-lease-offer-in-wood-county/79438,2025-01-23T18:59:05Z,Buck22,west_virginia,"Wood County",,"Wishgard LLC",$600/acre,600.0,16%,0.16,"",,,1.0,"2025-10-18 10:56:07","Wishgard LLC out of PA has held several meetings and group signings in my area. They are offering 600 an acre with a 16% royalty. Several people have signed, but my close neighbors and I are leery of the contract. Has anyone had experience with this company? There has been no activity that I’m aware of in this area as far as drilling."
217,https://www.mineralrightsforum.com/t/election-to-grant-assignment-of-my-interest/80657,2025-03-30T16:54:19Z,Theresa_Poorbaugh,oklahoma,"Roger Mills County","Section 18-12N-24W","Compass Energy Grp","$0 to $800",400.0,"1/5th to 1/8th",0.2125,,,,,"2025-10-18 10:57:21","Compass Energy Grp sent me proposal for Seagrove Resources to drill horizontal well to test Cottage Grove formation. Section 18-12N-24W Roger Mills County OK, TBD 12-24-18#1H.  They want me to elect a cash consideration of $0 to $800 per net mineral acre with royalty of 1/5th to 1/8th.  There is no time constraint mentioned.  Is this a lease?  My ownership is very small (2.222 acres).  I do not understand what my election actually means."
218,https://www.mineralrightsforum.com/t/smackover-region/80460,2025-03-25T07:49:36Z,Brenda_Johnson,texas,"Cass County",,Exxon,"",,25%,0.25,"3 years",3.0,,1.0,"2025-10-18 10:57:49","Landex Operating.  3 year lease with 1 Yr Option  25% Royalty
I didn’t sign - prefer to go unleased."
219,https://www.mineralrightsforum.com/t/lea-county-nm-lease-offer-fair-deal-productivity/80627,2025-03-29T18:32:43Z,Ckshellzy,,"Lea County",,,$250/acre,250.0,,,,,,1.0,"2025-10-18 10:58:30","Sounds good to me!! We’re in the process now… we received 250 an acre… so yours sounds more on the higher end… the lease payments are always small amounts compared to the actual royalties.  We’re really excited to see what comes of this! I bet you are too!"
220,https://www.mineralrightsforum.com/t/legal-verbiage-question/80617,2025-03-27T23:36:54Z,DW2,,,,,"$500 signing bonus",500.0,20%,0.2,"",,,1.0,"2025-10-18 10:58:52","I sent an email to negotiate my offer, this is what I wrote.
“I would like a $500 signing bonus and 20% no cost royalty.”"
221,https://www.mineralrightsforum.com/t/oil-lease-payments/80361,2025-03-24T01:57:59Z,WTX878,texas,"Midland County",,,"$10,000/acre",10000.0,1/4,0.25,,,,1.0,"2025-10-18 10:59:53","Lease offer (back in late 2022) for a small tract in the E/2 Section 22, Block 39, T1S was $10,000/acre, 1/4 royalty. I think that is in the same area that you are speaking about."
222,https://www.mineralrightsforum.com/t/lease-bonus-offer/80441,2025-03-23T16:41:47Z,DPerson,texas,"Reagan County","Section 1210",,"$400 per NET Mineral Acre",400.0,,,,,,1.0,"2025-10-18 11:01:45","i recently had been leased and my bonus was 400 per NET Mineral Acre"
223,https://www.mineralrightsforum.com/t/tax-rate-in-new-mexico/80493,2025-03-21T19:57:21Z,MAX,new_mexico,,,,"24 lease bonus",24.0,,,"3 years",3.0,,1.0,"2025-10-18 11:02:06","Just wondering if anyone know tax rate in New Mexico?
signed in 24 lease bonus for 3yr and can it be taken over 3yrs or is it all at once?
Thanks"
224,https://www.mineralrightsforum.com/t/antero-offer-i-received/80003,2025-02-20T02:28:47Z,DW2,west_virginia,"Tyler County",,Antero,$300,300.0,15%,0.15,"",,,1.0,"2025-10-18 11:02:47","I’m just learning about all of this since Antero sent me an offer to lease or sell about 3 weeks ago. In fact I let the lease go unsigned by the “due date” as I’m not educated enough just yet. Background: WV Tyler County, 13 acres. Was offered 300 signing bonus and 15% royalties.
I’ve learned a lot on this site before posting this but I still have questions. Should I be trying to find the landman for other companies and seeing what they’ll offer (and how do I get that info?) or just negotiate with Antero for a better deal?
Also, it seems there was a lot of talk and interest in WV back in 2018. I see in old posts the offers were much higher. Should I be going off those numbers or not as this is new drilling?"
225,https://www.mineralrightsforum.com/t/antero-offer-i-received/80003,2025-02-22T02:25:27Z,dome,west_virginia,"Tyler County",,Antero,"$4000 per net acre",4000.0,18%,0.18,"",,,0.8,"2025-10-18 11:02:49","Hi and welcome to the forum. You need to find out how many of the 13 mineral acres are yours or what is called net acres. You can contact the landman from Antero who should know this figure. Based on that I would counter the offer with $4,000 per net acre and 18% no cost royalty. They always lowball their first offer. Nat gas is on the rise right now. A good time to negotiate. It is normal to be one of many individuals party to a portion of the total 13 mineral acres. Once you find out your net acres multiply that by the bonus amount offered per net acre. The royalty percentage is more important so go for a higher number there which once they drill will pay for a much longer period. Others may have better input as my interests are in Marshall Co. Check out the Tyler Co website for lease examples atIDX Search Tyler County. Good luck."
226,https://www.mineralrightsforum.com/t/antero-offer-i-received/80003,2025-02-26T02:39:18Z,Nick-TBM,west_virginia,"Tyler County",,Antero,"$3000 per net mineral acre",3000.0,15%,0.15,"not specified",,,0.8,"2025-10-18 11:02:52","@DW2I’m going to make a few assumptions off of Antero’s offer but I recommend you follow@dome's advice as he is correct. Regarding your mineral ownership, I would suspect that you own a very small percentage of that 13 acres. The reason I believe this is Antero has historically offered $3,000 per net mineral acre for a signing bonus. Their flat fee for anything below 1/10th of an acre is $300. 15% isn’t bad, but isn’t great either. They are likely offering this as a “final offer” before it gets drilled, but the way it works is that if you refuse to sign a lease, they have to pay you the same royalty rate as the highest negotiated lease in that tract. So if someone else negotiated 18% without deductions like@domesaid to ask for, that is what you will be paid."
227,https://www.mineralrightsforum.com/t/antero-offer-i-received/80003,2025-03-20T02:48:20Z,WhatsamattaU,west_virginia,"Tyler County",,Antero,"$3500 per acre",3500.0,16%,0.16,"2 years",2.0,,1.0,"2025-10-18 11:02:58","It sounds like an initial offer. My family has five leases, all signed roughly two years ago. Each has a 16% royalty and the bonus was $3500 per acre or thereabouts."
228,https://www.mineralrightsforum.com/t/depth-clause-question/80433,2025-03-20T14:56:52Z,Ralph_o_Bogeberg,oklahoma,"Dewey County","Section 25 and 36 T18N, R15W","Derby Exploration",$200/acre,200.0,"80% NRI",0.8,"",,,1.0,"2025-10-18 11:03:03","Please provide more information.  Have you already leased certain horizons already?
I have a large interest in a new horizontal well that is currently being drilled by Derby Exploration including Section 25 and 36 T18N, R15W.  The production zone will be in the Mississippian/Woodford.  The OCC pooling order offered various options.  I took $200/acre + delivered a 80% NRI."
229,https://www.mineralrightsforum.com/t/offer-to-lease-for-oil-gas/80388,2025-03-14T10:15:30Z,Mineral_Owner,texas,"Cooke County",,,$150,150.0,3/16,0.1875,"3 years",3.0,,1.0,"2025-10-18 11:04:14","I was contacted by a landman with an offer to lease mineral interest for a tract of land I inherited in Cooke County, TX.Term: 3 years
Signing bonus: $150
Royalty: 3/16th"
230,https://www.mineralrightsforum.com/t/oklahoma-lease-offer/80397,2025-03-14T20:01:26Z,Bob_Lee1,oklahoma,"Haskell County",,,"next to nothing",0.0,"",,"",,,0.6,"2025-10-18 11:04:21","Any activity in the above two Townships in Haskell Co., OK or in the bigger picture over entire county?  Are there any deeper horizontal plays in this area like Woodford or Mississippian or other zones (or even increased density drilling in the Hartshorne Coal)?  Yesterday I received a lease offer that was next to nothing in terms of bonus covering a section with an unplugged Hartshorne Coal well.  New operator may be simply going back in to reactivate old well OR drilling additional Coal wells OR deeper, more prolific zones??  Any ideas about other possible zones or increased density in the area would be appreciated.  Thanks in advance!"
231,https://www.mineralrightsforum.com/t/mineral-rights-price-utah/79472,2025-03-11T12:36:51Z,HCS,utah,"Carbon County","Section 32","Beacon Land Mgmnt","$25.00 per net mineral acre",25.0,16.5%,0.165,"3 year primary; 2 year extension",3.0,,1.0,"2025-10-18 11:07:37","Today I received a letter from Beacon Land Mgmnt interested in leasing our mineral  interest in Carbon County. They are offering the following terms.
Term: 3 year primary; 2 year extension
Primary Bonus: $25.00 per net mineral acre
Option Bonus: $10.00 per net mineral acre
Royalty 16.5%"
232,https://www.mineralrightsforum.com/t/leasing-activity-in-divide-county-nd/80298,2025-03-10T13:57:56Z,M_Barnes,north_dakota,"Divide County","Township 163 north Range 103","Williston Basin Energy",,,3/16,0.1875,"5 years",5.0,,1.0,"2025-10-18 11:09:08","Very little in the last two years.  State of North Dakota leased to Williston Basin Energy in sections 2, 24, and 36. 3/16ths for five years."
233,https://www.mineralrightsforum.com/t/next-generation-young-adult-wants-to-buy-first-set-of-mineral-rights-needs-advice/79551,2025-01-31T03:26:04Z,Tater,,,,MCEE,"$4800 per acre",4800.0,,,"5 years",5.0,,1.0,"2025-10-18 11:09:32","You better have a lot of capital because buying gas and oil rights in the right location where the drilling is going on or going to be in say 10 years is like throwing the dice first you offer let’s say $3000 a acre to buy well they pay that or alot more to lease if there going to drilling the area I’ve been offered $10000 per acre to buy it from me why sell when they leased it for $4800 pec acre and only one seam of gas well that lease ran out leased it again $5200 per acre so I say better have capitol each lease was 5 years"
234,https://www.mineralrightsforum.com/t/next-generation-young-adult-wants-to-buy-first-set-of-mineral-rights-needs-advice/79551,2025-01-31T03:26:04Z,Tater,,,,MCEE,"$5200 per acre",5200.0,,,"5 years",5.0,,1.0,"2025-10-18 11:09:32","You better have a lot of capital because buying gas and oil rights in the right location where the drilling is going on or going to be in say 10 years is like throwing the dice first you offer let’s say $3000 a acre to buy well they pay that or alot more to lease if there going to drilling the area I’ve been offered $10000 per acre to buy it from me why sell when they leased it for $4800 pec acre and only one seam of gas well that lease ran out leased it again $5200 per acre so I say better have capitol each lease was 5 years"
235,https://www.mineralrightsforum.com/t/wetzel-county-wv-lease-offer/80185,2025-03-02T11:54:11Z,Woolz317,west_virginia,"Wetzel County",,"Shenandoah energy partners","$4500 for each net acre",4500.0,18%,0.18,"five year term",5.0,,1.0,"2025-10-18 11:09:54","Apparently, my grandfather had 190 acres in Wetzel County West Virginia that my dad just found out about that were passed down to him and he received an oil and gas lease offer from Shenandoah energy partners. What I’m looking to gain information on is what is the basic language mean? This lease offer was for $4500 for each net acre for five year term and then 18% royalty on production.  I’m trying to understand how much money is this worth and is it guaranteed that you’re going to get anything and is it absolutely necessary to have an attorney review the lease?"
236,https://www.mineralrightsforum.com/t/wetzel-county-wv-lease-offer/80185,2025-03-03T11:00:09Z,dome,west_virginia,"Wetzel County",,"Shenandoah energy partners","$4,500 per net acre",4500.0,18%,0.18,"",,,1.0,"2025-10-18 11:09:57","Hi and welcome to the forum. The $4,500 per net acre offer is very good. That is the one time bonus that you receive for signing the lease. Do you know how many net acres of the 190 your father owns? Are there other owners/relatives with a share of the 190 acres. The landman should be able to tell you how many net acres you own. Multiply the net acres times the $4,500 rate and that is the bonus you should receive. The 18% royalty rate is also very good once they drill and go into production. Try to get a no cost clause included so they can’t charge you for transportation, compression, gathering, marketing etc after the gas is recovered. Also a depth clause should be considered to limit to just the Marcellus level. If you have a large portion of the 190 acres it may be wise to consult an oil & gas attorney. Good luck."
237,https://www.mineralrightsforum.com/t/what-if-others-have-signed-already/80260,2025-03-06T22:58:47Z,JCain79,texas,"Lavaca County",,,$500,500.0,20%,0.2,"3 years",3.0,,,"2025-10-18 11:10:06","Lease offer is $500 for 3 years and option to extend 2 years for $250 seems ridiculous… $750 for 5 year option?! All at 20% royalty. With the “Dig baby dig” mentality for a hopeful future wouldn’t it seem reasonable to get additional offers or want a smaller lease. New to this am I thinking correctly in our benefit?"
238,https://www.mineralrightsforum.com/t/what-if-others-have-signed-already/80260,2025-03-06T22:58:47Z,JCain79,texas,"Lavaca County",,,$250,250.0,20%,0.2,"2 years",2.0,,,"2025-10-18 11:10:06","Lease offer is $500 for 3 years and option to extend 2 years for $250 seems ridiculous… $750 for 5 year option?! All at 20% royalty. With the “Dig baby dig” mentality for a hopeful future wouldn’t it seem reasonable to get additional offers or want a smaller lease. New to this am I thinking correctly in our benefit?"
239,https://www.mineralrightsforum.com/t/what-if-others-have-signed-already/80260,2025-03-06T22:58:47Z,JCain79,texas,"Lavaca County",,,$750,750.0,20%,0.2,"5 years",5.0,,,"2025-10-18 11:10:06","Lease offer is $500 for 3 years and option to extend 2 years for $250 seems ridiculous… $750 for 5 year option?! All at 20% royalty. With the “Dig baby dig” mentality for a hopeful future wouldn’t it seem reasonable to get additional offers or want a smaller lease. New to this am I thinking correctly in our benefit?"
240,https://www.mineralrightsforum.com/t/method-of-royalty-payment-concern/80207,2025-03-03T21:50:40Z,Reb.bill,,,,,,,1/5,0.2,,,,1.0,"2025-10-18 11:10:26","I have a lease offer that contains the following language regarding royalty payment:  “royal shall be 1/5th of such production, to be delivered at lessee’s option to Lessor at the well head or to Lessor’s credit at the oil purchaser’s transportation facilities, provided that  Lessee shall have the continuing right to sell such production to itself…”
Does this language leave me exposed to having to accept any royal payment in the form of the oil product itself?"
241,https://www.mineralrightsforum.com/t/paladin-land-group/80165,2025-03-01T14:27:47Z,Alex_H,oklahoma,"Caddo County","Section 22-9N-10W","Paladin Land Group","$1,200 per net mineral acre",1200.0,3/16th,0.1875,,,,1.0,"2025-10-18 11:10:35","My siblings and I have been getting numerous texts and phone calls to lease this section in Caddo Sec 22-09N-10W Caddo County OK. We finally got something in writing in an email with one option being1,200 per net mineral acre at 3/16th royalty or Option 2, lease your interest for a bonus equal to 1,000, per net mineral acre at 1/5 royalty, or Option 3 lease your interest for no cash bonus at 1/4 royalty. No mention of 3 year, or any time frame.
I am not aware of any activity in this area, or who Paladin Land Group is.
Any information would be very much appreciated.
Thank you Forum, you have been very helpful in the past."
242,https://www.mineralrightsforum.com/t/paladin-land-group/80165,2025-03-01T14:27:47Z,Alex_H,oklahoma,"Caddo County","Section 22-9N-10W","Paladin Land Group","$1,000 per net mineral acre",1000.0,1/5,0.2,,,,1.0,"2025-10-18 11:10:35","My siblings and I have been getting numerous texts and phone calls to lease this section in Caddo Sec 22-09N-10W Caddo County OK. We finally got something in writing in an email with one option being1,200 per net mineral acre at 3/16th royalty or Option 2, lease your interest for a bonus equal to 1,000, per net mineral acre at 1/5 royalty, or Option 3 lease your interest for no cash bonus at 1/4 royalty. No mention of 3 year, or any time frame.
I am not aware of any activity in this area, or who Paladin Land Group is.
Any information would be very much appreciated.
Thank you Forum, you have been very helpful in the past."
243,https://www.mineralrightsforum.com/t/paladin-land-group/80165,2025-03-01T14:27:47Z,Alex_H,oklahoma,"Caddo County","Section 22-9N-10W","Paladin Land Group","no cash bonus",0.0,1/4,0.25,,,,1.0,"2025-10-18 11:10:35","My siblings and I have been getting numerous texts and phone calls to lease this section in Caddo Sec 22-09N-10W Caddo County OK. We finally got something in writing in an email with one option being1,200 per net mineral acre at 3/16th royalty or Option 2, lease your interest for a bonus equal to 1,000, per net mineral acre at 1/5 royalty, or Option 3 lease your interest for no cash bonus at 1/4 royalty. No mention of 3 year, or any time frame.
I am not aware of any activity in this area, or who Paladin Land Group is.
Any information would be very much appreciated.
Thank you Forum, you have been very helpful in the past."
244,https://www.mineralrightsforum.com/t/paladin-land-group/80165,2025-03-05T20:54:38Z,Alex_H,oklahoma,"Caddo County","Section 22-9N-10W","Grasslands Acquisitions, LLC",$1250,1250.0,1/5,0.2,"4 years",4.0,,1.0,"2025-10-18 11:10:38","Thank you for your reply. We have signed a lease with Jackfork, now Paladin Land Group is wanting us to lease the same section, Caddo section 22 9N-10W. I would assume this lease is visible at the Caddo county records.
It seems Caddo county is heating up as we also have another lease offer with Grasslands Acquisitions, LLC in Caddo section 34 8N-10W. 4 year paid up oil and gas lease, 1/5 royalty on producing wells, 1250 bonus payment per net mineral acre.
At what point does the leasing agent reveal the lease clauses? It seems they just want us to sign the dotted line of their offer.
Thank you again for all your input and knowledgeable information."
245,https://www.mineralrightsforum.com/t/how-do-i-know-of-this-is-a-goodlease-offer/80122,2025-02-26T20:53:39Z,JAC1,oklahoma,"Caddo County",15N-10W,,$500,500.0,3/16,0.1875,"3 years",3.0,,1.0,"2025-10-18 11:11:55","Have received lease offer of $500, 3/16 interest, 3 Yr term with 3 Yr renewal - is this reasonable?"
246,https://www.mineralrightsforum.com/t/leasing-in-caddo-county/80085,2025-02-25T13:32:52Z,Karen_Hunn,oklahoma,"Caddo County","Sec. 10-9N-12W","Meadows Oil & Gas","$250 per acre",250.0,1/5,0.2,"4 years",4.0,,1.0,"2025-10-18 11:12:43","Haskell Horn Family Limited Partnership was called by Meadows Oil & Gas concerning leasing in Caddo County, Sec. 10-9N-12W.
They offered a bonus of $250 per acre for a 1/5 royalty and a four-year term.
They originally wanted a 2-year extension and I said we do not do 2-year extensions.  He then countered with a 4-year term.
There was originally a gas well here but it is not producing now. I asked if he was drilling to a different formation.  He did not give a good answer.
I don’t have a good feeling about his offer.
This company seems to be buying up leases in Caddo County.  He wanted to know about all the minerals we own in Caddo County.
Is this a good offer for this portion of Caddo, County?
I am a member of NARO.Karen Hunn, President of Haskell Horn Family Partnership"
247,https://www.mineralrightsforum.com/t/leasing-in-caddo-county/80085,2025-02-26T02:39:05Z,PowersLandandMineralsLLC,oklahoma,"Caddo County","Sec. 10-9N-12W","Meadows Oil & Gas",$350./acre,350.0,3/16,0.1875,"not specified",,,1.0,"2025-10-18 11:12:48","I also received a lease offer from Meadows Oil and Gas for Township 9 North, Range 12 in Caddo county for the same amount. I spoke with their land man and I too wasn’t sure about this offer. They offered a bonus of $350. /acre for 3/16 or $250./ acre for 1/5.  Since I’m new at this and was Leary of this small oil company buying up leases that I figured they would then sell for a profit to larger companies much more likely to drill, I turned down the offer with the caveat that I would be willing to renegotiate a more equitable offer. I figured that the company that was actually interested in drilling would be willing to offer a better deal. Did I make a mistake or are there other companies making offers in this area and county?  Thank you for any assistance you can give me about this matter."
248,https://www.mineralrightsforum.com/t/leasing-in-caddo-county/80085,2025-02-26T02:39:05Z,PowersLandandMineralsLLC,oklahoma,"Caddo County","Sec. 10-9N-12W","Meadows Oil & Gas",$250./acre,250.0,1/5,0.2,"not specified",,,1.0,"2025-10-18 11:12:48","I also received a lease offer from Meadows Oil and Gas for Township 9 North, Range 12 in Caddo county for the same amount. I spoke with their land man and I too wasn’t sure about this offer. They offered a bonus of $350. /acre for 3/16 or $250./ acre for 1/5.  Since I’m new at this and was Leary of this small oil company buying up leases that I figured they would then sell for a profit to larger companies much more likely to drill, I turned down the offer with the caveat that I would be willing to renegotiate a more equitable offer. I figured that the company that was actually interested in drilling would be willing to offer a better deal. Did I make a mistake or are there other companies making offers in this area and county?  Thank you for any assistance you can give me about this matter."
249,https://www.mineralrightsforum.com/t/is-it-worth-buying-out-a-sibling-for-a-fraction-of-an-acres-rights/80097,2025-02-25T20:59:14Z,DW2,west_virginia,"Tyler County",,,$300,300.0,15%,0.15,"",,,1.0,"2025-10-18 11:13:39","My sibling has received an offer much like mine for the fraction of an acre’s rights in Tyler county WV, it’s to lease or purchase his interests. My offer a month ago was a $300 signing bonus and 15% royalties. Neither of us have moved forward on this yet. If he decides to sell his interest should I even bother to try and buy him out with the net acre(s) being so small? It would take a lawyer to draw up the legal doc’s I assume so it might not be, trying to determine the value here.
Also, is it worth it to negotiate a higher payout for myself or will they just laugh at the thought?
Any responses are appreciated,
TYIA"
250,https://www.mineralrightsforum.com/t/what-do-the-2-parts-of-this-lease-contract-mean/80087,2025-02-25T13:35:40Z,user8,,,,,"$400 per net mineral acre",400.0,,,"3 years",3.0,,1.0,"2025-10-18 11:14:14","First time so I don’t understand any if this.
have X acres at 100%.
2 years at 100 per net mineral acre on a geophysical with an option to acquire and oil and gas lease on a 3 year at 400 per net mineral acre."
251,https://www.mineralrightsforum.com/t/lease-offer-fannin-county/79841,2025-02-11T21:53:13Z,bjs2,texas,"Fannin County",,,"$150 per acre",150.0,1/8,0.125,"5 year primary term",5.0,,,"2025-10-18 11:15:05","We have received an offer to lease minerals in Fannin County.  The offer was for 1/8th royalty, $150 per acre bonus, 5 year primary term with a 2 year option.  Nothing about Pugh clause, depth clause, etc.  Is this the best we can hope for?"
252,https://www.mineralrightsforum.com/t/recieved-a-lease-contract-and-dont-know-what-anything-means/80024,2025-02-20T22:32:37Z,jmmyrbrtsn97,new_mexico,"Eddy County","Section 1-22S-26E","Permian Resources",,,3/16,0.1875,"5 years",5.0,,1.0,"2025-10-18 11:15:30","Hey all,
I was recently informed me, my 3 sisters and mother have inherited my fathers (deceased) great grand parents mineral rights in Carlsbad, NM. It is for section 1, Township 22 South, Range 26 East and approximately 0.8730 acres. We were sent a 5yr contract for leasing the mineral rights to Permian Resources and I have no idea what that means or what i would be signing. The contract states we (the great grand children) are entitled to 3/16th royalties. Any help sorting this out would be greatly appreciated."
253,https://www.mineralrightsforum.com/t/capstone-lease-well-proposal-pyramid-well/80013,2025-02-20T17:32:52Z,Joe_S,oklahoma,"McClain County",,,$75,75.0,1/8,0.125,"3 years plus 2 year extension",5.0,,1.0,"2025-10-18 11:15:36","I got a lease in the regular mail. Worst terms I have seen.
$75 and 1/8th
$50 15%
$0  3/16
All are for 3 years plus 2 year extension. So they want you to elect something. My whole thought is wait until it is pooled and maybe there is a better offer. So, 2 weeks or so go by and they send the same letter certified mail. There is no time frame or anything on it. My feeling is they are sort of trying to pressure you to make an election. I still see no reason to respond at all. Wait till pooling? That letter will say you have so many days to respond , correct ? I don’t see why any one would sign an essentially 5 year lease for $0 and 3/16 until really forced to at pooling? Opinions?"
254,https://www.mineralrightsforum.com/t/capstone-lease-well-proposal-pyramid-well/80013,2025-02-20T17:32:52Z,Joe_S,oklahoma,"McClain County",,,$50,50.0,15%,0.15,"3 years plus 2 year extension",5.0,,1.0,"2025-10-18 11:15:36","I got a lease in the regular mail. Worst terms I have seen.
$75 and 1/8th
$50 15%
$0  3/16
All are for 3 years plus 2 year extension. So they want you to elect something. My whole thought is wait until it is pooled and maybe there is a better offer. So, 2 weeks or so go by and they send the same letter certified mail. There is no time frame or anything on it. My feeling is they are sort of trying to pressure you to make an election. I still see no reason to respond at all. Wait till pooling? That letter will say you have so many days to respond , correct ? I don’t see why any one would sign an essentially 5 year lease for $0 and 3/16 until really forced to at pooling? Opinions?"
255,https://www.mineralrightsforum.com/t/capstone-lease-well-proposal-pyramid-well/80013,2025-02-20T17:32:52Z,Joe_S,oklahoma,"McClain County",,,$0,0.0,3/16,0.1875,"3 years plus 2 year extension",5.0,,1.0,"2025-10-18 11:15:36","I got a lease in the regular mail. Worst terms I have seen.
$75 and 1/8th
$50 15%
$0  3/16
All are for 3 years plus 2 year extension. So they want you to elect something. My whole thought is wait until it is pooled and maybe there is a better offer. So, 2 weeks or so go by and they send the same letter certified mail. There is no time frame or anything on it. My feeling is they are sort of trying to pressure you to make an election. I still see no reason to respond at all. Wait till pooling? That letter will say you have so many days to respond , correct ? I don’t see why any one would sign an essentially 5 year lease for $0 and 3/16 until really forced to at pooling? Opinions?"
256,https://www.mineralrightsforum.com/t/surface-dilemma/79765,2025-02-12T01:43:17Z,Jimintennessee,texas,,,,"$750.00 per acre",750.0,20%,0.2,"3 years",3.0,,,"2025-10-18 11:16:09","I really don’t understand the industry.  All I can say for certain is that we own minerals ONLY to 47.5 acres in Freestone County, just north of the Leon County line.  It is in the T.R. Thurman survey, A-614.  We have leased them to a landman about May of '23.  It is a 3 year lease with an option to renew for 2 more.  We were paid $750.00 per acre and 20% royalty.that check for $35,625 was most helpful, as I was in need of a new vehicle.  If they renew 15 months from now, we would get another $35,625.  Of course I would prefer that they drill soon.  Also, we have been approached from other speculators offering to purchase our rights, but we don’t plan on selling.  We have already turned down an offer of $142,000.  My wife and I are almost retirement age, and our thoughts are to hang on to  the rights.  If we hit, I am thinking it would be a very nice supplemental income for us.  Furthermore, I am thinking that we could create a family trust, so that it would make a smooth transition, a"
